84,3,0.46408839779005523,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
85,1,0.4696132596685083,RandomParty@0,(Offer  bid:Bid[Pie: a756, ])
85,2,0.4696132596685083,RandomParty2@1,(Offer  bid:Bid[Pie: a398, ])
85,3,0.4696132596685083,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
86,1,0.47513812154696133,RandomParty@0,(Offer  bid:Bid[Pie: a512, ])
86,2,0.47513812154696133,RandomParty2@1,(Offer  bid:Bid[Pie: a308, ])
86,3,0.47513812154696133,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
87,1,0.48066298342541436,RandomParty@0,(Offer  bid:Bid[Pie: a567, ])
87,2,0.48066298342541436,RandomParty2@1,(Offer  bid:Bid[Pie: a483, ])
87,3,0.48066298342541436,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
88,1,0.4861878453038674,RandomParty@0,(Offer  bid:Bid[Pie: a282, ])
88,2,0.4861878453038674,RandomParty2@1,(Offer  bid:Bid[Pie: a567, ])
88,3,0.4861878453038674,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
89,1,0.49171270718232046,RandomParty@0,(Offer  bid:Bid[Pie: a272, ])
89,2,0.49171270718232046,RandomParty2@1,(Offer  bid:Bid[Pie: a740, ])
89,3,0.49171270718232046,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
90,1,0.4972375690607735,RandomParty@0,(Offer  bid:Bid[Pie: a496, ])
90,2,0.4972375690607735,RandomParty2@1,(Offer  bid:Bid[Pie: a117, ])
90,3,0.4972375690607735,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
91,1,0.5027624309392266,RandomParty@0,(Offer  bid:Bid[Pie: a966, ])
91,2,0.5027624309392266,RandomParty2@1,(Offer  bid:Bid[Pie: a501, ])
91,3,0.5027624309392266,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
92,1,0.5082872928176796,RandomParty@0,(Offer  bid:Bid[Pie: a727, ])
92,2,0.5082872928176796,RandomParty2@1,(Offer  bid:Bid[Pie: a336, ])
92,3,0.5082872928176796,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
93,1,0.5138121546961326,RandomParty@0,(Offer  bid:Bid[Pie: a581, ])
93,2,0.5138121546961326,RandomParty2@1,(Offer  bid:Bid[Pie: a253, ])
93,3,0.5138121546961326,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
94,1,0.5193370165745856,RandomParty@0,(Offer  bid:Bid[Pie: a840, ])
94,2,0.5193370165745856,RandomParty2@1,(Offer  bid:Bid[Pie: a850, ])
94,3,0.5193370165745856,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
95,1,0.5248618784530387,RandomParty@0,(Offer  bid:Bid[Pie: a249, ])
95,2,0.5248618784530387,RandomParty2@1,(Offer  bid:Bid[Pie: a663, ])
95,3,0.5248618784530387,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
96,1,0.5303867403314917,RandomParty@0,(Offer  bid:Bid[Pie: a800, ])
96,2,0.5303867403314917,RandomParty2@1,(Offer  bid:Bid[Pie: a128, ])
96,3,0.5303867403314917,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
97,1,0.5359116022099447,RandomParty@0,(Offer  bid:Bid[Pie: a715, ])
97,2,0.5359116022099447,RandomParty2@1,(Offer  bid:Bid[Pie: a378, ])
97,3,0.5359116022099447,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
98,1,0.5414364640883977,RandomParty@0,(Offer  bid:Bid[Pie: a431, ])
98,2,0.5414364640883977,RandomParty2@1,(Offer  bid:Bid[Pie: a795, ])
98,3,0.5414364640883977,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
99,1,0.5469613259668509,RandomParty@0,(Offer  bid:Bid[Pie: a176, ])
99,2,0.5469613259668509,RandomParty2@1,(Offer  bid:Bid[Pie: a123, ])
99,3,0.5469613259668509,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
100,1,0.5524861878453039,RandomParty@0,(Offer  bid:Bid[Pie: a382, ])
100,2,0.5524861878453039,RandomParty2@1,(Offer  bid:Bid[Pie: a172, ])
100,3,0.5524861878453039,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
101,1,0.5580110497237569,RandomParty@0,(Offer  bid:Bid[Pie: a704, ])
101,2,0.5580110497237569,RandomParty2@1,(Offer  bid:Bid[Pie: a294, ])
101,3,0.5580110497237569,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
102,1,0.56353591160221,RandomParty@0,(Offer  bid:Bid[Pie: a207, ])
102,2,0.56353591160221,RandomParty2@1,(Offer  bid:Bid[Pie: a700, ])
102,3,0.56353591160221,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
103,1,0.569060773480663,RandomParty@0,(Offer  bid:Bid[Pie: a840, ])
103,2,0.569060773480663,RandomParty2@1,(Offer  bid:Bid[Pie: a482, ])
103,3,0.569060773480663,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
104,1,0.574585635359116,RandomParty@0,(Offer  bid:Bid[Pie: a333, ])
104,2,0.574585635359116,RandomParty2@1,(Offer  bid:Bid[Pie: a803, ])
104,3,0.574585635359116,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
105,1,0.580110497237569,RandomParty@0,(Offer  bid:Bid[Pie: a652, ])
105,2,0.580110497237569,RandomParty2@1,(Offer  bid:Bid[Pie: a785, ])
105,3,0.580110497237569,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
106,1,0.585635359116022,RandomParty@0,(Offer  bid:Bid[Pie: a197, ])
106,2,0.585635359116022,RandomParty2@1,(Offer  bid:Bid[Pie: a868, ])
106,3,0.585635359116022,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
107,1,0.5911602209944752,RandomParty@0,(Offer  bid:Bid[Pie: a119, ])
107,2,0.5911602209944752,RandomParty2@1,(Offer  bid:Bid[Pie: a391, ])
107,3,0.5911602209944752,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
108,1,0.5966850828729282,RandomParty@0,(Offer  bid:Bid[Pie: a498, ])
108,2,0.5966850828729282,RandomParty2@1,(Offer  bid:Bid[Pie: a632, ])
108,3,0.5966850828729282,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
109,1,0.6022099447513812,RandomParty@0,(Offer  bid:Bid[Pie: a793, ])
109,2,0.6022099447513812,RandomParty2@1,(Offer  bid:Bid[Pie: a625, ])
109,3,0.6022099447513812,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
110,1,0.6077348066298343,RandomParty@0,(Offer  bid:Bid[Pie: a870, ])
110,2,0.6077348066298343,RandomParty2@1,(Offer  bid:Bid[Pie: a415, ])
110,3,0.6077348066298343,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: Upon delivery, Returns: Full price, ])
111,1,0.6132596685082873,RandomParty@0,(Offer  bid:Bid[Pie: a978, ])
111,2,0.6132596685082873,RandomParty2@1,(Offer  bid:Bid[Pie: a260, ])
111,3,0.6132596685082873,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: Upon delivery, Returns: Full price, ])
112,1,0.6187845303867403,RandomParty@0,(Offer  bid:Bid[Pie: a589, ])
112,2,0.6187845303867403,RandomParty2@1,(Offer  bid:Bid[Pie: a542, ])
112,3,0.6187845303867403,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: Upon delivery, Returns: Full price, ])
113,1,0.6243093922651933,RandomParty@0,(Offer  bid:Bid[Pie: a186, ])
113,2,0.6243093922651933,RandomParty2@1,(Offer  bid:Bid[Pie: a823, ])
113,3,0.6243093922651933,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: Upon delivery, Returns: Full price, ])
114,1,0.6298342541436464,RandomParty@0,(Offer  bid:Bid[Pie: a555, ])
114,2,0.6298342541436464,RandomParty2@1,(Offer  bid:Bid[Pie: a693, ])
114,3,0.6298342541436464,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 30 days after delivery, Returns: Full price, ])
115,1,0.6353591160220995,RandomParty@0,(Offer  bid:Bid[Pie: a261, ])
115,2,0.6353591160220995,RandomParty2@1,(Offer  bid:Bid[Pie: a555, ])
115,3,0.6353591160220995,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 30 days after delivery, Returns: Full price, ])
116,1,0.6408839779005525,RandomParty@0,(Offer  bid:Bid[Pie: a148, ])
116,2,0.6408839779005525,RandomParty2@1,(Offer  bid:Bid[Pie: a109, ])
116,3,0.6408839779005525,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 30 days after delivery, Returns: Full price, ])
117,1,0.6464088397790055,RandomParty@0,(Offer  bid:Bid[Pie: a596, ])
117,2,0.6464088397790055,RandomParty2@1,(Offer  bid:Bid[Pie: a126, ])
117,3,0.6464088397790055,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 30 days after delivery, Returns: Full price, ])
118,1,0.6519337016574586,RandomParty@0,(Offer  bid:Bid[Pie: a951, ])
118,2,0.6519337016574586,RandomParty2@1,(Offer  bid:Bid[Pie: a97, ])
118,3,0.6519337016574586,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
119,1,0.6574585635359116,RandomParty@0,(Offer  bid:Bid[Pie: a207, ])
119,2,0.6574585635359116,RandomParty2@1,(Offer  bid:Bid[Pie: a329, ])
119,3,0.6574585635359116,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 60 days, Payment: Upon delivery, Returns: Full price, ])
120,1,0.6629834254143646,RandomParty@0,(Offer  bid:Bid[Pie: a412, ])
120,2,0.6629834254143646,RandomParty2@1,(Offer  bid:Bid[Pie: a344, ])
120,3,0.6629834254143646,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 60 days, Payment: Upon delivery, Returns: Full price, ])
121,1,0.6685082872928176,RandomParty@0,(Offer  bid:Bid[Pie: a582, ])
121,2,0.6685082872928176,RandomParty2@1,(Offer  bid:Bid[Pie: a463, ])
121,3,0.6685082872928176,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: 30 days after delivery, Returns: Full price, ])
122,1,0.6740331491712708,RandomParty@0,(Offer  bid:Bid[Pie: a816, ])
122,2,0.6740331491712708,RandomParty2@1,(Offer  bid:Bid[Pie: a417, ])
122,3,0.6740331491712708,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: 30 days after delivery, Returns: Full price, ])
123,1,0.6795580110497238,RandomParty@0,(Offer  bid:Bid[Pie: a914, ])
123,2,0.6795580110497238,RandomParty2@1,(Offer  bid:Bid[Pie: a747, ])
123,3,0.6795580110497238,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: 30 days after delivery, Returns: Full price, ])
124,1,0.6850828729281768,RandomParty@0,(Offer  bid:Bid[Pie: a552, ])
124,2,0.6850828729281768,RandomParty2@1,(Offer  bid:Bid[Pie: a35, ])
124,3,0.6850828729281768,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: Upon delivery, Returns: 5% spoilage allowed, ])
125,1,0.6906077348066298,RandomParty@0,(Offer  bid:Bid[Pie: a910, ])
125,2,0.6906077348066298,RandomParty2@1,(Offer  bid:Bid[Pie: a417, ])
125,3,0.6906077348066298,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: Upon delivery, Returns: 5% spoilage allowed, ])
126,1,0.6961325966850829,RandomParty@0,(Offer  bid:Bid[Pie: a999, ])
126,2,0.6961325966850829,RandomParty2@1,(Offer  bid:Bid[Pie: a330, ])
126,3,0.6961325966850829,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
127,1,0.7016574585635359,RandomParty@0,(Offer  bid:Bid[Pie: a482, ])
127,2,0.7016574585635359,RandomParty2@1,(Offer  bid:Bid[Pie: a810, ])
127,3,0.7016574585635359,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 60 days after delivery, Returns: Full price, ])
128,1,0.7071823204419889,RandomParty@0,(Offer  bid:Bid[Pie: a505, ])
128,2,0.7071823204419889,RandomParty2@1,(Offer  bid:Bid[Pie: a248, ])
128,3,0.7071823204419889,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 60 days after delivery, Returns: Full price, ])
129,1,0.712707182320442,RandomParty@0,(Offer  bid:Bid[Pie: a179, ])
129,2,0.712707182320442,RandomParty2@1,(Offer  bid:Bid[Pie: a167, ])
129,3,0.712707182320442,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 20 days, Payment: Upon delivery, Returns: Full price, ])
130,1,0.7182320441988951,RandomParty@0,(Offer  bid:Bid[Pie: a916, ])
130,2,0.7182320441988951,RandomParty2@1,(Offer  bid:Bid[Pie: a486, ])
130,3,0.7182320441988951,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: 30 days after delivery, Returns: Full price, ])
131,1,0.7237569060773481,RandomParty@0,(Offer  bid:Bid[Pie: a128, ])
131,2,0.7237569060773481,RandomParty2@1,(Offer  bid:Bid[Pie: a6, ])
131,3,0.7237569060773481,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: 30 days after delivery, Returns: Full price, ])
132,1,0.7292817679558011,RandomParty@0,(Offer  bid:Bid[Pie: a604, ])
132,2,0.7292817679558011,RandomParty2@1,(Offer  bid:Bid[Pie: a185, ])
132,3,0.7292817679558011,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 60 days, Payment: Upon delivery, Returns: Full price, ])
133,1,0.7348066298342542,RandomParty@0,(Offer  bid:Bid[Pie: a217, ])
133,2,0.7348066298342542,RandomParty2@1,(Offer  bid:Bid[Pie: a395, ])
133,3,0.7348066298342542,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
134,1,0.7403314917127072,RandomParty@0,(Offer  bid:Bid[Pie: a778, ])
134,2,0.7403314917127072,RandomParty2@1,(Offer  bid:Bid[Pie: a247, ])
134,3,0.7403314917127072,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 30 days, Payment: 30 days after delivery, Returns: Full price, ])
135,1,0.7458563535911602,RandomParty@0,(Offer  bid:Bid[Pie: a625, ])
135,2,0.7458563535911602,RandomParty2@1,(Offer  bid:Bid[Pie: a579, ])
135,3,0.7458563535911602,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: Upon delivery, Returns: 5% spoilage allowed, ])
136,1,0.7513812154696132,RandomParty@0,(Offer  bid:Bid[Pie: a354, ])
136,2,0.7513812154696132,RandomParty2@1,(Offer  bid:Bid[Pie: a723, ])
136,3,0.7513812154696132,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: Upon delivery, Returns: 5% spoilage allowed, ])
137,1,0.7569060773480663,RandomParty@0,(Offer  bid:Bid[Pie: a825, ])
137,2,0.7569060773480663,RandomParty2@1,(Offer  bid:Bid[Pie: a293, ])
137,3,0.7569060773480663,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: 60 days after delivery, Returns: Full price, ])
138,1,0.7624309392265194,RandomParty@0,(Offer  bid:Bid[Pie: a457, ])
138,2,0.7624309392265194,RandomParty2@1,(Offer  bid:Bid[Pie: a220, ])
138,3,0.7624309392265194,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: Upon delivery, Returns: 10% spoilage allowed, ])
139,1,0.7679558011049724,RandomParty@0,(Offer  bid:Bid[Pie: a236, ])
139,2,0.7679558011049724,RandomParty2@1,(Offer  bid:Bid[Pie: a286, ])
139,3,0.7679558011049724,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 30 days after delivery, Returns: 5% spoilage allowed, ])
140,1,0.7734806629834254,RandomParty@0,(Offer  bid:Bid[Pie: a961, ])
140,2,0.7734806629834254,RandomParty2@1,(Offer  bid:Bid[Pie: a756, ])
140,3,0.7734806629834254,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 60 days, Payment: Upon delivery, Returns: 5% spoilage allowed, ])
141,1,0.7790055248618785,RandomParty@0,(Offer  bid:Bid[Pie: a512, ])
141,2,0.7790055248618785,RandomParty2@1,(Offer  bid:Bid[Pie: a265, ])
141,3,0.7790055248618785,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 30 days, Payment: 60 days after delivery, Returns: Full price, ])
142,1,0.7845303867403315,RandomParty@0,(Offer  bid:Bid[Pie: a669, ])
142,2,0.7845303867403315,RandomParty2@1,(Offer  bid:Bid[Pie: a377, ])
142,3,0.7845303867403315,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: 30 days after delivery, Returns: 5% spoilage allowed, ])
143,1,0.7900552486187845,RandomParty@0,(Offer  bid:Bid[Pie: a202, ])
143,2,0.7900552486187845,RandomParty2@1,(Offer  bid:Bid[Pie: a424, ])
143,3,0.7900552486187845,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 60 days, Payment: Upon delivery, Returns: Full price, ])
144,1,0.7955801104972375,RandomParty@0,(Offer  bid:Bid[Pie: a997, ])
144,2,0.7955801104972375,RandomParty2@1,(Offer  bid:Bid[Pie: a549, ])
144,3,0.7955801104972375,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 60 days, Payment: 30 days after delivery, Returns: Full price, ])
145,1,0.8011049723756906,RandomParty@0,(Offer  bid:Bid[Pie: a171, ])
145,2,0.8011049723756906,RandomParty2@1,(Offer  bid:Bid[Pie: a347, ])
145,3,0.8011049723756906,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 45 days, Payment: 60 days after delivery, Returns: Full price, ])
146,1,0.8066298342541437,RandomParty@0,(Offer  bid:Bid[Pie: a720, ])
146,2,0.8066298342541437,RandomParty2@1,(Offer  bid:Bid[Pie: a492, ])
146,3,0.8066298342541437,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: 30 days after delivery, Returns: 5% spoilage allowed, ])
147,1,0.8121546961325967,RandomParty@0,(Offer  bid:Bid[Pie: a971, ])
147,2,0.8121546961325967,RandomParty2@1,(Offer  bid:Bid[Pie: a417, ])
147,3,0.8121546961325967,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 20 days, Payment: 60 days after delivery, Returns: Full price, ])
148,1,0.8176795580110497,RandomParty@0,(Offer  bid:Bid[Pie: a744, ])
148,2,0.8176795580110497,RandomParty2@1,(Offer  bid:Bid[Pie: a73, ])
148,3,0.8176795580110497,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $4.12, Delivery: 20 days, Payment: Upon delivery, Returns: Full price, ])
149,1,0.8232044198895028,RandomParty@0,(Offer  bid:Bid[Pie: a383, ])
149,2,0.8232044198895028,RandomParty2@1,(Offer  bid:Bid[Pie: a430, ])
149,3,0.8232044198895028,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 60 days, Payment: 60 days after delivery, Returns: Full price, ])
150,1,0.8287292817679558,RandomParty@0,(Offer  bid:Bid[Pie: a607, ])
150,2,0.8287292817679558,RandomParty2@1,(Offer  bid:Bid[Pie: a85, ])
150,3,0.8287292817679558,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 45 days, Payment: Upon delivery, Returns: 10% spoilage allowed, ])
151,1,0.8342541436464088,RandomParty@0,(Offer  bid:Bid[Pie: a729, ])
151,2,0.8342541436464088,RandomParty2@1,(Offer  bid:Bid[Pie: a674, ])
151,3,0.8342541436464088,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: 60 days after delivery, Returns: 5% spoilage allowed, ])
152,1,0.8397790055248618,RandomParty@0,(Offer  bid:Bid[Pie: a981, ])
152,2,0.8397790055248618,RandomParty2@1,(Offer  bid:Bid[Pie: a661, ])
152,3,0.8397790055248618,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: 30 days after delivery, Returns: 10% spoilage allowed, ])
153,1,0.8453038674033149,RandomParty@0,(Offer  bid:Bid[Pie: a794, ])
153,2,0.8453038674033149,RandomParty2@1,(Offer  bid:Bid[Pie: a209, ])
153,3,0.8453038674033149,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 60 days, Payment: Upon delivery, Returns: 10% spoilage allowed, ])
154,1,0.850828729281768,RandomParty@0,(Offer  bid:Bid[Pie: a363, ])
154,2,0.850828729281768,RandomParty2@1,(Offer  bid:Bid[Pie: a346, ])
154,3,0.850828729281768,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 20 days, Payment: 30 days after delivery, Returns: 5% spoilage allowed, ])
155,1,0.856353591160221,RandomParty@0,(Offer  bid:Bid[Pie: a597, ])
155,2,0.856353591160221,RandomParty2@1,(Offer  bid:Bid[Pie: a310, ])
155,3,0.856353591160221,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 60 days, Payment: Upon delivery, Returns: 5% spoilage allowed, ])
156,1,0.861878453038674,RandomParty@0,(Offer  bid:Bid[Pie: a206, ])
156,2,0.861878453038674,RandomParty2@1,(Offer  bid:Bid[Pie: a219, ])
156,3,0.861878453038674,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 30 days, Payment: 30 days after delivery, Returns: 5% spoilage allowed, ])
157,1,0.8674033149171271,RandomParty@0,(Offer  bid:Bid[Pie: a167, ])
157,2,0.8674033149171271,RandomParty2@1,(Offer  bid:Bid[Pie: a52, ])
157,3,0.8674033149171271,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 45 days, Payment: 60 days after delivery, Returns: 5% spoilage allowed, ])
158,1,0.8729281767955801,RandomParty@0,(Offer  bid:Bid[Pie: a738, ])
158,2,0.8729281767955801,RandomParty2@1,(Offer  bid:Bid[Pie: a498, ])
158,3,0.8729281767955801,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 20 days, Payment: 60 days after delivery, Returns: 5% spoilage allowed, ])
159,1,0.8784530386740331,RandomParty@0,(Offer  bid:Bid[Pie: a300, ])
159,2,0.8784530386740331,RandomParty2@1,(Offer  bid:Bid[Pie: a738, ])
159,3,0.8784530386740331,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 45 days, Payment: 30 days after delivery, Returns: 5% spoilage allowed, ])
160,1,0.8839779005524862,RandomParty@0,(Offer  bid:Bid[Pie: a143, ])
160,2,0.8839779005524862,RandomParty2@1,(Offer  bid:Bid[Pie: a296, ])
160,3,0.8839779005524862,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 60 days, Payment: 30 days after delivery, Returns: 10% spoilage allowed, ])
161,1,0.8895027624309392,RandomParty@0,(Offer  bid:Bid[Pie: a458, ])
161,2,0.8895027624309392,RandomParty2@1,(Offer  bid:Bid[Pie: a887, ])
161,3,0.8895027624309392,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.71, Delivery: 45 days, Payment: 60 days after delivery, Returns: 10% spoilage allowed, ])
162,1,0.8950276243093923,RandomParty@0,(Offer  bid:Bid[Pie: a451, ])
162,2,0.8950276243093923,RandomParty2@1,(Offer  bid:Bid[Pie: a441, ])
162,3,0.8950276243093923,BoulwareNegotiationParty@2,(Offer  bid:Bid[Price: $3.98, Delivery: 20 days, Payment: 60 days after delivery, Returns: 10% spoilage allowed, ])
163,1,0.9005524861878453,RandomParty@0,(Accept  bid:Bid[Price: $3.98, Delivery: 20 days, Payment: 60 days after delivery, Returns: 10% spoilage allowed, ])
163,2,0.9005524861878453,RandomParty2@1,(Accept  bid:Bid[Price: $3.98, Delivery: 20 days, Payment: 60 days after delivery, Returns: 10% spoilage allowed, ])
agreement,Bid[Price: $3.98, Delivery: 20 days, Payment: 60 days after delivery, Returns: 10% spoilage allowed, ],0.0,0.0,0.43919166731709897
